index,name,Tc
2649,Sr0.57Eu0.43Fe1.76Co0.24As2,8.78
2650,Rh0.6Ru0.4Se2,0.18
2651,Lu1Ni1B0.95C0.95,2.5
2652,Al0.72Nb3.28,6.2
2653,La3In0.7Al0.3,9.42
2654,La3Co4Sn12.35In0.65,5.1
2655,Nb0.05Re0.75Ta0.2,9.8
2656,Ag0.625Al0.375,0.106
2657,N0.86H2.58Na1Rb2C60,12.0
2658,Sn0.6723Pb0.1677In0.16Te1,3.11
2659,K1V6S8,0.71
2660,Hf0.96Rh0.04,2.34
2661,Yb1Ga1.15Si0.85,2.6
2662,Be40Zr60,2.1
2663,La0.7Y0.3,1.85
2664,La6Ni2Sn1,2.25
2665,Ti0.3Zr0.7,1.36
2666,Ag1In2,2.35
2667,Ba1Rh2P2,1.0
2668,Y3Os4Ge13,3.9
2669,Ta1S0.4Se1.6,3.04
2670,Ba0.47K0.53Bi0.995Pr0.005O3,9.0
2671,La0.8Th0.2Bi1S2O1,2.046
2672,Ba1Fe1.678Ru0.322As2,9.31
2673,Fe0.043Ru0.957,0.018
2674,Na2Cs0.75C60,7.0
2675,Re0.5W0.5,6.61
2676,Sn0.704Pb0.176In0.12Te1,2.98
2677,In0.01Pb0.99,7.173
2678,V3Si0.25Ga0.75,8.1
2679,Cr0.65Ir0.35,0.59
2680,W7Re13B1,7.1
2681,Fe1Te0.9S0.1,10.0
2682,Ge0.27V0.73,6.6
2683,Th0.9La0.9Ru2,3.05
2684,B0.03C0.51Mo0.47,12.5
2685,Ir0.75Os0.25,0.4
2686,Ce0.6Nd0.4F0.7Bi1S2O0.7,3.25
2687,Ba1Au0.3Si1.7,3.2
2688,Hg0.75Mo0.25Ba2Cu1O4.59,12.0
2689,Th1Ir1Si1,6.5
2690,Ge0.95Te1,0.246
2691,La1Bi1S2F0.9O0.54,4.55
2692,La2.95Ce0.05Ni2B2N2.7,10.2
2693,Y3Os8B6,5.8
2694,Au0.84In0.16,0.035
2695,Fe1Se0.85,9.62
2696,Ca0.4Ba1.35La1.25Cu3O6.9,5.0
2697,Fe1Se0.779Te0.041,8.12
2698,Ba6C60,7.0
2699,Ba1Ni2As1.902P0.098,0.763
2700,Si2Sr1,1.55
2701,Ho1Rh3.72Ru0.28B4,6.42
2702,La0.96Nd0.04,1.705
2703,Be13Ga1,5.6
2704,Zr33.3V45.5Nb21.12,4.36
2705,Li2Pd2.85Ni0.15B1,7.663333333
2706,Sm1.295Gd0.555Ce0.15Cu1O4,8.5
2707,Co0.05Rh0.04Ti0.91,4.0
2708,Nb80Ga13Co7,7.92
2709,N1Nb0.9V0.1,6.6
2710,Ba1Fe1.9Se3,11.0
2711,Ca1Si1.9,1.35
2712,Hf1V2.3,9.2
2713,Ba1Fe1.945Ni0.055As2,7.4
2714,Cu0.05Ir1Te2,2.84
2715,Nb0.9Mo2.1Al1,2.73
2716,Si1Ta1,4.28
2717,Nd1Bi0.98Pb0.02S2F0.3O0.7,5.17
2718,Be9.8Re0.02,9.5
2719,Nd0.6Sm0.4F0.3Bi1S2O0.5,5.52
2720,Re0.9993Mo0.0007,1.694
2721,Sr2Ru0.99875Ti0.00125O4,0.46
2722,Be13U1,0.917754545
2723,Th1Rh4B4,4.448
2724,In0.05Sn0.95Te1.01,1.43
2725,Mo0.97Fe0.03Ga4,5.13
2726,Rh3Th7,2.15
2727,Bi0.8Sn0.2,7.3
2728,Ag0.795Sn0.205,0.09
2729,B1Re2,3.7
2730,Gd0.75Nd1.1Ce0.15Cu1O4,10.1
2731,K0.42W1O3,1.34
2732,La1S1,0.84
2733,La1Ni1As1F0.1O0.9,3.9
2734,Pb1Sb1,4.05
2735,C60Sr4,4.4
2736,V0.767Ga0.086Al0.147,12.1
2737,Mo7Re13B1,8.3
2738,Ir0.845Ru0.155,0.11
2739,Sc1C0.75Ge0.02,8.5
2740,Mo0.9Hf0.1C1,11.9
2741,Nb78Ga21Mn1,11.2
2742,In0.06Pb0.94,7.061
2743,Os0.74W0.26,4.4
2744,Tc0.9V0.1,11.32
2745,La0.8Sr0.2Ni1As1O1,3.5
2746,La0.85Th0.15Bi1S2O1,2.85
2747,Re0.994W0.006,1.84
2748,Os0.002Re0.998,1.71
2749,Ir0.95Pt0.05Te2,2.683333333
2750,Mo0.62Os0.38,5.65
2751,Re1Ta1,0.65
2752,Ba2Bi2.75Sb0.25,4.46
2753,Rh15Ir2S15,3.5
2754,Hg3Mg1,0.48
2755,La1.821Ce0.179Cu1O4,7.225
2756,Cr3Ir1,0.256
2757,H0.54Nb0.65Pd0.35,1.67
2758,Ru0.4Rh0.6P1,1.27
2759,Cr1,1.55
2760,Ir3Te8,1.8
2761,H0.1Ta1S2,3.9
2762,Ir0.91Pd0.09,0.047
2763,Ba6Ge25,0.24
2764,Hf1Ir1Si1,3.5
2765,D0.77Pd1,1.449
2766,Mo3Sb7,2.97
2767,Ba0.7Rb0.3Ti2Sb2O1,5.93
2768,Th1.2Sc0.8C3,7.1
2769,C0.1N0.9Nb1,8.5
2770,Cu30Sn70,4.91
2771,Cu1.2Rh1.8S4,5.08
2772,Ni2Zr0.7Nb0.3Ga1,2.3
2773,La0.9Pr0.1Pt2.1B2.4C1.2,9.0
2774,Sr0.925Ba0.075Ti1O3,0.5
2775,Pt5Th1,3.13
2776,Na2K1C60,2.5
2777,In4Sb1Te3,1.4
2778,Cu1Ir1.8Pt0.2Se4,1.06
2779,Ni2Zr1Ga1,2.87
2780,Cu0.08Ta1S2,3.45
2781,Y1In2.25Pb0.75,0.6
2782,Nb0.5V1.5Zr1,4.3
2783,Ti0.85V0.15,1.95
2784,Nb0.79Si0.21,9.3
2785,Ce1Cu2Si1.96Ge0.04,0.385
2786,Nb80Ga17Co3,11.0
2787,Cs0.19W1O3,6.7
2788,Zr1Hf1As1,3.2
2789,La1Bi1S1.4Se0.6F0.5O0.5,3.0
2790,Mo1.7Ta0.3B1C1,4.6
2791,Ce1.01Pt3Si1,0.75
2792,Li0.8Fe1.2Se0.23S0.77H1O1,11.0
2793,Sn0.949In0.051Te1,1.653
2794,Y0.65La0.35B6,4.0
2795,Li0.62Rb1Ca2Nb3O10,2.705
2796,Pd50.49V0.51Sb49,0.5
2797,Ba8Si46,8.1425
2798,Nb25Ti50Ta25,8.6
2799,Ce0.985La0.015Pt3Si1,0.15
2800,Nb0.58Ta0.42,6.54
2801,Ta0.15Zr0.85,4.29
2802,Ru0.4V0.6,1.0
2803,La1.475Nd0.4Ba0.125Cu1O4,7.5
2804,O0.92Ti1,0.72
2805,La0.9911Tb0.0089Al2,1.425
2806,Ag1Sn1Se1.8S0.2,5.79
2807,Ir0.9Pd0.1,0.032
2808,Nb0.75Ti0.25,10.02
2809,Pd0.02Ir1Te2,2.15
2810,La98Lu0.877Tb1.123,1.602
2811,Rb0.7Bi1.3O3,11.0
2812,Ti0.576V0.384Fe0.04,6.08
2813,In0.961Pb0.039,3.64
2814,Be22Re1,9.51
2815,U0.99Th0.01Be13,0.624
2816,Tm5Ir4Si10,0.95
2817,Ce0.9Yb0.1Co1In5,1.78
2818,Eu3Bi2S4F4,1.425
2819,Ce1Co2,1.1125
2820,Pb1Te1Sn1Te1,2.97
2821,Ce1Ir1In5,0.770428571
2822,Mo0.25Nb0.75,3.47
2823,Ho1.1Ir4B3.6,2.12
2824,La0.35Y0.65,0.4
2825,Ti60Nb25Si15,4.8
2826,Re6Zr1,7.05
2827,Mo0.8Nb0.2,0.095
2828,Lu1Pt2Si2,1.9
2829,Nb0.67Pb1S3Ta0.33,2.01
2830,Co0.5Rh0.5Si2,2.25
2831,Ba0.5K0.5Fe1.7Ni0.3As2,5.1
2832,Bi2Sr2Ca0.4Y0.6Cu2O8,9.0
2833,Th1Ru3Si2,3.98
2834,Lu1Sn1Ge1,0.57
2835,Sn0.98Te1,0.092
2836,Mg1Zn1,0.925
2837,Y2I0.75Br1.25C2,7.0
2838,Pr0.86Ce0.14Pt4Ge12,3.43
2839,Mo3.29Zr96.71,2.12
2840,Sr1Pt1Ge3,1.0
2841,O3Sr0.08W1,3.0
2842,La3Sb3Y1,0.13
2843,Ta0.5Nb0.5C1,11.1
2844,La1Ru3Si2,7.316
2845,Bi0.15In0.85,5.3
2846,Au0.05Zr0.95,1.79
2847,Sn0.5In0.5Te1,4.4
2848,Sm1Fe0.9Ni0.1As1F0.12O0.88,5.6
2849,Ta0.8W0.2C1,9.92
2850,Mg1C0.885B0.04Ni3,6.97
2851,Ce1Cu2Si1.92Ge0.08,0.27
2852,La98Lu1.4Tb0.6,3.127
2853,La1Fe0.985Zn0.015As1O0.85,6.01
2854,Ni27Zr73,3.1
2855,U0.99Pd2Al3,1.94
2856,N0.62Pt0.38,4.21
2857,Ga1,5.527454545
2858,Rh0.14Zr0.86,10.3
2859,V50Ti49.5Ta0.5,4.505
2860,Nb1.05Se2,4.86
2861,La1.737Sr0.263Cu1O4,8.0
2862,Cr0.67Os0.33,1.03
2863,La0.8Lu0.2,3.4
2864,Ho1Rh2.4Ru1.6B4,1.6
2865,Ce1Co1In4.75Zn0.25,1.82
2866,Ho0.9Dy0.1Ni2B2C1,8.116666667
2867,Bi4S2.85Se0.15O4,3.5
2868,Fe0.101Ti0.899,3.67
2869,Pb1Mo6S6O2,11.7
2870,V2.79Mo0.21Si1,5.59
2871,Y1Ni1.98Ru0.02B2C1,12.8
2872,Ce1Co1In4.9992Hg0.0008,2.254
2873,Ge0.55Nb3.45,4.9
2874,Ag0.76Sn1.24Se2,6.72
2875,Y0.8Gd0.2Ni2B2C1,8.1
2876,Mg0.1Pb0.9,6.61
2877,Ru2Y1,2.23
2878,Ta1Rh1P1,4.635
2879,Nb0.15Ta0.85,4.58
2880,Co0.1Zr0.9,3.9
2881,Be13Ru1,1.3
2882,La1Ni0.65Bi2,4.0
2883,Bi0.57Sn0.43,2.25
2884,Zr2Co0.8Cu0.2,5.41
2885,Ce0.2Nd0.8F0.7Bi1S2O0.7,4.29
2886,U1Ni2Al2.98,1.155
2887,O2,0.65
2888,Re2Si1,3.8
2889,Nb3Rh0.3Pt0.7,7.4
2890,Ir0.7Ru0.25Rh0.5,0.033
2891,Nb0.99Ta0.01,9.079
2892,C1Mo3Pt2,1.1
2893,Ni40Zr60,2.31
2894,Li2Na1N1C60,12.0
2895,La1Bi1S2F0.4O0.6,10.26
2896,Sb3Zr5,1.5
2897,Ca1Ir1Si3,3.3
2898,Ce0.85Yb0.15Co1In5,1.19
2899,Pb1.16Ti2Se5.16,2.775
2900,Pb0.6Tl0.4,5.8
2901,Ca3Rh4Ge13,2.1
2902,Be5Os1,9.2
2903,Nb3Rh0.1Pt0.9,7.9
2904,Mo0.5V0.5,0.11
2905,Cd0.8Mg0.2,0.185
2906,C6Ir4O2,2.0
2907,Fe1.06Se0.14Te0.83,7.85
2908,Al1Gd0.001La3,5.6
2909,V0.741Ga0.152Al0.107,11.4
2910,Pt1Sn1,0.37
2911,Na0.5Nb1S2,1.3
2912,Co28Zr72,3.12
2913,Mo0.2U0.8,2.113
2914,Lu5Ir3.1Rh0.9Si10,5.77
2915,Ir0.77Se2,3.5
2916,Sb2Tl7,5.2
2917,Nb0.4Ta0.6C1,10.27666667
2918,Th1Ir0.75Si1.25,3.82
2919,P1Zr3,4.5
2920,V2Hf0.8Ti0.2,8.8
2921,Nb3Rh0.95Pt0.05,2.53
2922,Sm1Fe0.8Co0.2As1O1,1.895
2923,Ba1Fe1.738Rh0.262As2,8.3
2924,Ga0.71V0.29,4.2
2925,Ir0.83Pd0.045Pt0.125,0.037
2926,La1.85Sr0.15Cu0.973Zn0.027O4,2.8
2927,Nb50Zr45Hf5,10.0
2928,Pb1Tl2,3.925
2929,H0.46Nb0.69Pd0.31,3.05
2930,Ta2S2C2,3.61
2931,Sr2Y1Ru0.96Cu0.04O6,5.1
2932,Zr0.993Lu0.007B12,5.97
2933,Y2Pd1Si2.25C0.75,2.27
2934,Lu0.418Dy0.582Ni2B2C1,4.35
2935,Nb0.9Pt0.1,2.5
2936,Pd0.56W0.44,1.58
2937,Lu1Si3,6.78
2938,Y1Ni0.8Pd1.2B2C1,11.8
2939,La1Tl1.5Sn1.5,1.5
2940,Li2Pd0.48Pt2.52B1,3.07
2941,Ga0.2V2Al20,1.655
2942,Nb79.1Sn9.4Al2.1Ge9.4,8.2
2943,V0.75Ge0.2125Al0.0375,8.9
2944,Zr2Co0.95Cu0.05,6.52
2945,Pr1Fe0.7Co0.3As1O1,4.0
2946,Ir0.406Os0.174Rh0.42,0.095
2947,V0.683Ga0.22Al0.097,9.4
2948,Ti0.64Nb0.28Ta0.08,8.74
2949,La1.8Sr0.2Cu0.96Zn0.04O4,2.3
2950,Mo1.8Rh0.2B1C1,9.1
2951,La3Ni4P4O2,2.2
2952,Zr1Ru1Ge1,9.0
2953,Bi2Pb1,4.25
2954,Nb0.75Mg0.25B2,4.5
2955,Er2Fe3Si5,0.465
2956,Sr0.062Bi2Se3,2.48
2957,B2Nb0.3,6.1
2958,Al0.06Au0.92Ga0.02,0.09
2959,Ta1Se1.6Te0.4,1.2
2960,Th1Ir1.8Os0.2,5.66
2961,In1Nb3,4.9
2962,Co0.002Mo0.815Re0.185,5.8
2963,Ga3Lu1,2.25
2964,B5Mo1.7Ta0.3,7.0
2965,C1Fe3,0.65
2966,La1Si2,1.6
2967,Ba0.9Rb0.1Ti2Sb2O1,5.33
2968,V0.75Ge0.2375Al0.0125,7.6
2969,La1Ni0.75Cu0.25C2,3.48
2970,U0.98Th0.02Pd2Al3,1.97
2971,Re16Zr84,3.32
2972,Tm1Ni1.91Co0.18B2C1,3.2
2973,Nb1Te2,0.5
2974,Pr1Pt1.5Au0.6B2.4C1.2,6.2
2975,Re0.65Ta0.35,1.58
2976,Ba1Fe1.958Pd0.042As2,4.1
2977,Nb25V25Ti50,7.3
2978,Rh0.105Ru0.895,0.27
2979,As1,1.825
2980,Nb2Pd1S4.5Se0.5,4.27
2981,Zr33.3V61.8Nb4.8,6.13
2982,Tm1Ni1.9Fe0.1B2C1,6.64
2983,Th1Ir1.2Os0.8,3.16
2984,Th1Ir0.2Ru1.8,3.1
2985,Nb0.75Zr0.25,10.775
2986,Nd0.8Sm0.2Bi1S2F0.7O0.3,4.65
2987,Nb3Sn0.39Ge0.61,7.6
2988,Co0.96Mo0.04U6,1.5
2989,Zr24.3V48.5Nb27.2,4.6
2990,Ce1Co1In4.989Cd0.011,2.18
2991,Er0.98Gd0.02Rh4B4,8.22
2992,Al1Gd0.0065La3,2.79
2993,U0.98Ni2Al3,1.145
2994,Y0.5Pr0.5Ba2Cu3O6.53,5.2
2995,Lu2Ir2.7Rh0.3Si5,3.1
2996,Nb1.02Se2,6.75
2997,Th1.4Sc0.6C3,7.2
2998,Sm1.665Y0.185Ce0.15Cu1O4,10.0
2999,Nd1.85Ce0.15Cu0.98Zn0.02O4,10.85
3000,Y1Ni1.5Pd0.5B2C1,12.1
3001,Am0.01Si2Th1,2.66
3002,Sn0.504Ge0.336In0.16Te1,0.42
3003,Ir0.7Y0.3,2.16
3004,Zr1Ru1P0.6B0.4,5.6
3005,La1.7Ba0.3Cu1O4,9.7
3006,Au0.07Zr0.93,2.52
3007,Pd0.51Sb0.49,1.67
3008,Cu1Ir1.4Pt0.6Se4,1.64
3009,Y5Os4Ge10,8.946666667
3010,Be22Mo0.4Re0.6,8.6
3011,Ir0.99Nb0.01,0.102
3012,Pb1Mo6S6Se2,5.4
3013,Sn0.97As0.025Te0.975,0.0138
3014,Eu1Nd2S5,3.0
3015,Th0.9La0.2Ru2,5.87
3016,Sr1Ga1.1Si0.9,5.04
3017,Ag0.05Rh0.04Ti0.91,1.95
3018,Nb3Rh0.7Au0.3,4.6
3019,Co0.03Zr0.97,2.61
3020,As2Mo1,0.205
3021,Dy1Rh2.8Ir1.2B4,2.82
3022,Bi3La4,0.155
3023,Nb0.957Ta0.043,8.55
3024,Cu0.786Sb0.214,0.047
3025,Cu1Y1,0.235
3026,Ca2Pt3Si5,1.3
3027,Zr1Ru1P0.9B0.1,8.1
3028,La1Fe1As0.1P0.9O1,5.96
3029,Ir0.925Nb0.075,0.172
3030,Co0.032Mo99.968,0.31
3031,Pb2Rh1,2.66
3032,Nb0.4V0.6,4.11
3033,Au0.33La0.67,3.2
3034,Ir0.965Nb0.035,0.138
3035,Ir0.973W0.027,0.125
3036,Au1V3,2.2192
3037,Mo3Sb4,2.1
3038,Tl0.61V6S8,3.5
3039,Au0.2La0.8,3.97
3040,Zr0.95V0.05B2,8.2
3041,Ba0.9K0.1Bi0.3Pb0.7O3,9.3
3042,Zn1Mo6S8,2.8
3043,Ir0.265O0.035Ti0.65,2.3
3044,Ir0.37V0.67,1.71
3045,Nb3Rh0.9Os0.1,2.3
3046,Zr1Ru0.9Rh0.1P1,2.9
3047,Mo6Se6.5Te1.5,6.23
3048,Th3Ni5C5,5.0
3049,Mo1B0.05C0.82,11.5
3050,Au0.22Nb0.78,7.6
3051,Fe1Se0.574Te0.246,10.01
3052,Na0.1Ta1S2,4.4
3053,Rh1Ta1,2.0
3054,Pd1Te1.04,2.28
3055,Ag1Sn1Se2,4.655
3056,Th0.8Y0.2,1.64
3057,Rh37Zr63,2.86
3058,Zr2Co0.75Ni0.25,4.91
3059,Er0.6Y0.4Pd2Sn1,2.59
3060,Lu5Rh4Si10,3.72
3061,La1.575Nd0.3Sr0.125Cu1O4,9.0
3062,Nb3.2Al0.24Ge0.4,10.2
3063,Lu0.75Th0.25Rh4B4,11.93
3064,Nb2Pd1S3.5Se1.5,1.87
3065,Sr1Ga0.8Si1.2,4.24
3066,Ce1Ni0.86Bi2,4.1
3067,Ag0.7Mo3Se4,5.96
3068,Mo0.33Rh0.67,0.1
3069,Ga3Nb5,1.35
3070,Hg2Mg1,4.0
3071,Ta1S1.8Se0.2,2.75
3072,Zr0.3Hf0.7V2,9.96
3073,Co4.95Ga25V70.05,7.56
3074,Ba0.87Nd0.13Fe2As2,4.76
3075,Hf1,0.064
3076,Pd0.3Zr0.7,2.53
3077,Ca1Fe1.73Co0.27As2,12.0
3078,U0.95Pt0.05,0.69
3079,Rh1V3,0.19
3080,La1.85Sr0.15Cu0.9725Zn0.0275O4,1.2
3081,Ir0.4Re0.1Rh0.5,0.08
3082,C0.7Nb0.3,6.0
3083,Gd1.4Ce0.6Sr2Cu2Ti1O10,11.0
3084,Ir0.4Os0.3Rh0.3,0.37
3085,Pr2Pt3Ge5,7.8
3086,Zn0.025In2O3,2.68
3087,Ba0.75Na0.25Ti2Sb2O1,5.015
3088,Bi2Sr2Cu1O6.36,8.0
3089,Sr1Fe1.78Ni0.22As2,2.305
3090,Ag1Bi2,3.0
3091,Th1Ir2Ge2,1.51
3092,P1,6.728571429
3093,Nb1Se2,6.814619048
3094,Ce0.95Nd0.05Co1In5,1.95
3095,Nd1Fe0.95Rh0.05As1O1,7.1
3096,Co1Sc0.125Zr1.875,2.89
3097,Nb3Rh0.95Co0.05,1.96
3098,La0.92Nd0.08Pt1Si1,2.04
3099,Bi2Rb1,4.25
3100,Nb0.5Re0.5,2.9
3101,Cu0.044Ti1Se2,1.5
3102,Sn0.672Ge0.168In0.16Te1,1.93
3103,Fe0.08Nb0.05Ti0.87,4.7
3104,Y1.968Lu0.032Fe3Si5,2.9
3105,La0.8Ti0.2Bi1S2O1,2.35
3106,Au25Sb75,6.7
3107,Pr0.8Sr0.2Fe0.7Co0.3As1O1,4.48
3108,Y2I1.3Br0.7C2,10.5
3109,H0.12Ta0.88,2.81
3110,Ga9Rh2,1.925
3111,Nd1Pt2.1B2.4C1.2,2.91
3112,Y2Fe1C4,3.6
3113,Bi0.86Tl0.14,6.5
3114,Bi2.05Pb0.05Sr1.9Cu1OY,9.4
3115,Ce0.15Ru0.85,3.9
3116,Hg1Pb2.3,6.0
3117,Li2Pd3B1B1,8.19
3118,In3Te4,1.2
3119,La0.8Pr0.2Se1,0.03
3120,Nb25Ti50Zr25,7.2
3121,Hf0.8Zr0.2V2,9.73
3122,Sb0.28Tl0.72,5.2
3123,Fe0.05Ta1S2,3.0
3124,Pt1Th1,0.44
3125,Ni2P2Sr4Sc2O6,3.525
3126,Ir1V2,1.39
3127,La2.406Pr0.594Tl1,2.4
3128,Nb81Si19,4.35
3129,Al0.01Nb0.97O0.02,8.3
3130,Ce1Cu2Ge2,1.32
3131,Ir0.8Ru0.2,0.13
3132,Mo0.38Re0.62,5.7
3133,In0.2Pb0.8,6.95
3134,Pt0.52W0.48,1.35
3135,La1Fe4P12,3.075
3136,La1Ni1As1H0.17O0.83,3.68
3137,Bi3.85Co0.15S3O4,3.9625
3138,In0.08Sn0.92Te1.01,1.45
3139,Y0.5Th0.5Ni1C2,8.3
3140,Ag0.828Ga0.172,0.116
3141,Bi0.1Sn0.9,5.34
3142,Ba1Ag0.4Si1.6,2.79
3143,Pb0.996Tl0.004Te1,0.061
3144,Ti1,0.324
3145,Hf1V2H1.6,2.2
3146,Nb0.3Mo0.7C1,12.1
3147,Al3Th1,0.75
3148,La1Pd0.8Bi2,2.865
3149,Ce0.95Yb0.05Co1In5,1.945
3150,Ce1Rh0.35Co0.65In5,1.38
3151,Ge1.9La1,2.17
3152,Mo0.95Hf0.05C0.74,12.4
3153,Pb1Mo6S4Se5,3.64
3154,Nd1.85Ce0.15Cu0.994Co0.006O4,2.15
3155,Pd2.8S1,1.63
3156,Ba6Nb10O30,1.625
3157,Li0.15Sr2Cu1Br2O2,8.0
3158,Nd1F0.7Bi1S2O0.7,4.78
3159,H0.995Pd1,9.275
3160,B5Mo1.7Nb0.3,8.3
3161,In0.05Pb0.95,7.091
3162,Rh0.24Sc0.76,0.9
3163,Bi2F0.6S2O0.4,5.1
3164,Ba1Ti2As0.2Sb1.8O1,0.48
3165,Ir3Th7,1.52
3166,La0.9Nd0.1Pt1Si1,1.42
3167,Tc6Zr1,9.7
3168,Zr2Co0.95Ga0.05,5.79
3169,Pd2Sc1Pb1,2.4
3170,Ho0.85Dy0.15Ni2B2C1,7.895
3171,La98Lu0.934Tb1.066,1.608
3172,Ba0.5K0.5Fe1.9Mn0.1As2,9.53
3173,C1Hf0.3Mo0.7,5.5
3174,La98Lu1.15Tb0.85,2.582
3175,Pd0.15Ti0.85,4.32
3176,Nd2Cu1F0.1O4,6.0
3177,Er1Ni1.965Fe0.035B2C1,7.31
3178,Al20.3V20,1.49
3179,Pr0.925Gd0.925Ce0.15Cu1O4,9.5
3180,La2.91Pr0.09Tl1,7.55
3181,Al2N1Nb3,1.3
3182,K0.9Bi1.1O3,8.35
3183,Bi1Pb1Sb1,8.9
3184,Al0.08V0.92,2.36
3185,Ge2Lu1,2.6
3186,Ga1V4.5,9.15
3187,La3Co4Ge13,2.8
3188,Lu3Si5,7.0
3189,Pd0.95Rh0.05Te2,1.65
3190,La0.85Pr0.15Pb3,1.88
3191,Na0.28Co1H2.6O3.3,4.48
3192,Y1Ni1.4Cu0.6B2C1,10.45
3193,Ca1Al0.74Si1.26,2.46
3194,V50Ti49Mo1,6.9
3195,Bi0.6Sn0.4,7.0
3196,Al0.07Au0.92In0.01,0.0763
3197,Ru0.43V0.57,2.92
3198,La1Pb2.25Sn0.75,1.11
3199,C1Hf0.15Mo0.85,9.0
3200,La3Tl1,8.905
3201,Nb0.51Mo0.49C1,12.22
3202,Hf0.9Mo0.1,2.5
3203,Cu70Sn30,1.2
3204,La0.96Nd0.04Pt1Si1,3.04
3205,Nb0.8Ga0.17Ni0.03,11.8
3206,Er1Rh1.1Sn3.6,1.36
3207,Ba0.96K0.04Ti2Sb2O1,3.88
3208,V75Ge20Sn5,5.46
3209,La0.84Pr0.16,2.2
3210,N0.7Nb1,11.3
3211,Fe1Se0.89S0.11,10.7
3212,Er1Ni1.98Fe0.02B2C1,9.535
3213,Ca1Ni1B1N1,2.08
3214,Sr1Ta2S5,2.955
3215,Pr0.93Ce0.07Pt4Ge12,5.52
3216,Yb1Bi1S2F0.5O0.5,5.3
3217,La0.9Sm0.1Bi1S2F0.5O0.5,2.93
3218,Ce1Bi3.2Pb0.8Te6,2.9
3219,Ru0.55Rh0.45P1,3.6
3220,Ce0.86Tb0.14Ru2,4.51
3221,La0.55Lu0.45,2.2
3222,C1Nb1,10.025
3223,Li1.12Ti1.88O4,9.9
3224,Fe0.05Ni0.05Zr0.9,3.9
3225,Cu1.5Rh1.5S4,4.55
3226,Lu1Ni1B1C0.85,2.4
3227,Ir0.953W0.047,0.162
3228,Ce0.925La0.075Co1In5,1.31
3229,La1Fe1As0.75P0.25O1,10.3
3230,Ga1V3H0.37,8.1
3231,Os0.07Zr0.93,5.66
3232,Be3Ga1,6.7
3233,Mo0.82Re0.18,8.5
3234,Re24Ti6,6.6
3235,Mn0.3Fe0.7Se0.85,9.7
3236,As3Sn4,1.195
3237,Ta0.1Zr0.9,3.76
3238,Mo0.2Nb0.8,4.4
3239,Rb1Hg1C4,0.99
3240,La1Te1,1.48
3241,Au1Sn1,1.25
3242,Ir0.88Pt0.12Te2,1.92
3243,Bi0.019In0.981,3.86
3244,Au0.332Te0.668,1.89
3245,Ba1Al1Ge1,6.3
3246,Au0.92Ga0.08,0.168
3247,Ru0.46V0.54,5.16
3248,Ce0.875La0.125Co1In5,0.86
3249,Pb1Se1Eu1S1,2.48
3250,Nb60Mo20Si20,5.0
3251,Sr1Fe1.85Ni0.15As2,8.93
3252,Nb0.93Tc0.07,7.0
3253,Nb0.8Ga0.15Cr0.05,9.7
3254,Nb2Pd1S4Se1,2.76
3255,Nd1Rh6B6,5.4
3256,Pt0.06Ru0.94,0.29
3257,Ce1Fe0.85Co0.15As1F0.1O0.9,4.0
3258,Rb1Bi1O3,11.0
3259,Mg1C1Ni2.98Fe0.02,5.46
3260,Fe0.99Cu0.01Se0.88,5.64
3261,Ge3Nb5,0.303333333
3262,La1Fe1As0.6P0.4O1,4.3825
3263,Fe1Te0.95Se0.05,6.7
3264,Au2Pb1,2.6575
3265,Er1Rh1.6Ir2.4B4,2.11
3266,Lu1Ru1B2,10.054
3267,C0.984Nb1,9.8
3268,Fe0.15Ni0.85Zr2,2.31
3269,Ca1Si3,4.25
3270,Sn1,3.740729412
3271,Th0.9985U0.15,0.495
3272,Mo0.2Nb0.2Re0.6,7.6
3273,V3Si0.76Al0.24,11.2
3274,Cu0.9Co1.9S4,1.6
3275,Th1,1.161428571
3276,Be2Nb1.5Ta1.5,1.7
3277,P0.95Zr1,4.6
3278,Ir1Te3,1.18
3279,Mo0.0708Ti0.9292,2.8
3280,Nb2.49V0.51Au1,4.6
3281,Ce1Fe0.96Co0.04As1H1,2.0
3282,Ce1Cu2Si1.9Ge0.1,0.2
3283,Tm1Ir4B4,1.675
3284,Er0.01La0.99,5.305
3285,Al0.01V0.99,4.49
3286,Co28U72,0.6
3287,Ni16Zr84,3.06
3288,U0.9815Th0.0185Be13,0.519
3289,Cu1Rh2Se4,3.4625
3290,Hf1Ti1C1,1.38
3291,Hf0.8Mo0.2,2.89
3292,Cu2.6Mo6S8,9.25
3293,Nb0.16Ta0.84,4.67
3294,Sn0.776Pb0.194In0.03Te1,2.25
3295,Er1Ni1.9625Co0.075B2C1,5.1
3296,Ce0.9Pr0.1Ru2,6.55
3297,Rh0.88Ru0.12Se2,2.28
3298,Au0.35Te0.65,1.58
3299,Ba1Pb0.45Hg0.3Bi0.25O3,4.42
3300,Be0.95Os0.05,0.57
3301,Ga2Mo1,9.5
3302,Lu1Os1B2,2.66
3303,Bi1.95Sr1.65La0.4Cu1O6.414,10.4
3304,Cr0.5Ru0.5,1.3
3305,La2Ni1Ge3,0.394
3306,V50Ti40Ta10,4.6
3307,Fe0.98Se0.25Te0.75,6.5
3308,Mo0.8Ti0.2C1,12.0
3309,Ti52Nb30Si18,4.7
3310,N0.906Zr1,1.5
