,name,Tc
2680,Ce1Cu2Si1.92Ge0.08,0.27
2681,La98Lu1.4Tb0.6,3.127
2682,La1Fe0.985Zn0.015As1O0.85,6.01
2683,Ni27Zr73,3.1
2684,U0.99Pd2Al3,1.94
2685,N0.62Pt0.38,4.21
2686,Ga1,5.527454545
2687,Rh0.14Zr0.86,10.3
2688,V50Ti49.5Ta0.5,4.505
2689,Nb1.05Se2,4.86
2690,La1.737Sr0.263Cu1O4,8.0
2691,Cr0.67Os0.33,1.03
2692,La0.8Lu0.2,3.4
2693,Ho1Rh2.4Ru1.6B4,1.6
2694,Ce1Co1In4.75Zn0.25,1.82
2695,Ho0.9Dy0.1Ni2B2C1,8.116666667
2696,Bi4S2.85Se0.15O4,3.5
2697,Fe0.101Ti0.899,3.67
2698,V2.79Mo0.21Si1,5.59
2699,Ce1Co1In4.9992Hg0.0008,2.254
2700,Ge0.55Nb3.45,4.9
2701,Ag0.76Sn1.24Se2,6.72
2702,Y0.8Gd0.2Ni2B2C1,8.1
2703,Mg0.1Pb0.9,6.61
2704,Ru2Y1,2.23
2705,Ta1Rh1P1,4.635
2706,Nb0.15Ta0.85,4.58
2707,Co0.1Zr0.9,3.9
2708,Be13Ru1,1.3
2709,La1Ni0.65Bi2,4.0
2710,Bi0.57Sn0.43,2.25
2711,Zr2Co0.8Cu0.2,5.41
2712,Ce0.2Nd0.8F0.7Bi1S2O0.7,4.29
2713,U1Ni2Al2.98,1.155
2714,O2,0.65
2715,Re2Si1,3.8
2716,Nb3Rh0.3Pt0.7,7.4
2717,Ir0.7Ru0.25Rh0.5,0.033
2718,Nb0.99Ta0.01,9.079
2719,C1Mo3Pt2,1.1
2720,Ni40Zr60,2.31
2721,La1Bi1S2F0.4O0.6,10.26
2722,Sb3Zr5,1.5
2723,Ca1Ir1Si3,3.3
2724,Ce0.85Yb0.15Co1In5,1.19
2725,Pb1.16Ti2Se5.16,2.775
2726,Pb0.6Tl0.4,5.8
2727,Ca3Rh4Ge13,2.1
2728,Be5Os1,9.2
2729,Nb3Rh0.1Pt0.9,7.9
2730,Mo0.5V0.5,0.11
2731,Cd0.8Mg0.2,0.185
2732,C6Ir4O2,2.0
2733,Fe1.06Se0.14Te0.83,7.85
2734,Al1Gd0.001La3,5.6
2735,Pt1Sn1,0.37
2736,Na0.5Nb1S2,1.3
2737,Co28Zr72,3.12
2738,Mo0.2U0.8,2.113
2739,Lu5Ir3.1Rh0.9Si10,5.77
2740,Ir0.77Se2,3.5
2741,Sb2Tl7,5.2
2742,Nb0.4Ta0.6C1,10.27666667
2743,Th1Ir0.75Si1.25,3.82
2744,P1Zr3,4.5
2745,V2Hf0.8Ti0.2,8.8
2746,Nb3Rh0.95Pt0.05,2.53
2747,Sm1Fe0.8Co0.2As1O1,1.895
2748,Ba1Fe1.738Rh0.262As2,8.3
2749,Ga0.71V0.29,4.2
2750,Ir0.83Pd0.045Pt0.125,0.037
2751,La1.85Sr0.15Cu0.973Zn0.027O4,2.8
2752,Nb50Zr45Hf5,10.0
2753,Pb1Tl2,3.925
2754,H0.46Nb0.69Pd0.31,3.05
2755,Ta2S2C2,3.61
2756,Sr2Y1Ru0.96Cu0.04O6,5.1
2757,Zr0.993Lu0.007B12,5.97
2758,Y2Pd1Si2.25C0.75,2.27
2759,Lu0.418Dy0.582Ni2B2C1,4.35
2760,Nb0.9Pt0.1,2.5
2761,Pd0.56W0.44,1.58
2762,Lu1Si3,6.78
2763,La1Tl1.5Sn1.5,1.5
2764,Li2Pd0.48Pt2.52B1,3.07
2765,Ga0.2V2Al20,1.655
2766,Nb79.1Sn9.4Al2.1Ge9.4,8.2
2767,V0.75Ge0.2125Al0.0375,8.9
2768,Zr2Co0.95Cu0.05,6.52
2769,Pr1Fe0.7Co0.3As1O1,4.0
2770,Ir0.406Os0.174Rh0.42,0.095
2771,V0.683Ga0.22Al0.097,9.4
2772,Ti0.64Nb0.28Ta0.08,8.74
2773,La1.8Sr0.2Cu0.96Zn0.04O4,2.3
2774,Mo1.8Rh0.2B1C1,9.1
2775,La3Ni4P4O2,2.2
2776,Zr1Ru1Ge1,9.0
2777,Bi2Pb1,4.25
2778,Nb0.75Mg0.25B2,4.5
2779,Er2Fe3Si5,0.465
2780,Sr0.062Bi2Se3,2.48
2781,B2Nb0.3,6.1
2782,Al0.06Au0.92Ga0.02,0.09
2783,Ta1Se1.6Te0.4,1.2
2784,Th1Ir1.8Os0.2,5.66
2785,In1Nb3,4.9
2786,Co0.002Mo0.815Re0.185,5.8
2787,Ga3Lu1,2.25
2788,B5Mo1.7Ta0.3,7.0
2789,C1Fe3,0.65
2790,La1Si2,1.6
2791,Ba0.9Rb0.1Ti2Sb2O1,5.33
2792,V0.75Ge0.2375Al0.0125,7.6
2793,La1Ni0.75Cu0.25C2,3.48
2794,U0.98Th0.02Pd2Al3,1.97
2795,Re16Zr84,3.32
2796,Tm1Ni1.91Co0.18B2C1,3.2
2797,Nb1Te2,0.5
2798,Pr1Pt1.5Au0.6B2.4C1.2,6.2
2799,Re0.65Ta0.35,1.58
2800,Ba1Fe1.958Pd0.042As2,4.1
2801,Nb25V25Ti50,7.3
2802,Rh0.105Ru0.895,0.27
2803,As1,1.825
2804,Nb2Pd1S4.5Se0.5,4.27
2805,Zr33.3V61.8Nb4.8,6.13
2806,Tm1Ni1.9Fe0.1B2C1,6.64
2807,Th1Ir1.2Os0.8,3.16
2808,Th1Ir0.2Ru1.8,3.1
2809,Nb0.75Zr0.25,10.775
2810,Nd0.8Sm0.2Bi1S2F0.7O0.3,4.65
2811,Nb3Sn0.39Ge0.61,7.6
2812,Co0.96Mo0.04U6,1.5
2813,Zr24.3V48.5Nb27.2,4.6
2814,Ce1Co1In4.989Cd0.011,2.18
2815,Er0.98Gd0.02Rh4B4,8.22
2816,Al1Gd0.0065La3,2.79
2817,U0.98Ni2Al3,1.145
2818,Y0.5Pr0.5Ba2Cu3O6.53,5.2
2819,Lu2Ir2.7Rh0.3Si5,3.1
2820,Nb1.02Se2,6.75
2821,Th1.4Sc0.6C3,7.2
2822,Sm1.665Y0.185Ce0.15Cu1O4,10.0
2823,Nd1.85Ce0.15Cu0.98Zn0.02O4,10.85
2824,Am0.01Si2Th1,2.66
2825,Sn0.504Ge0.336In0.16Te1,0.42
2826,Ir0.7Y0.3,2.16
2827,Zr1Ru1P0.6B0.4,5.6
2828,La1.7Ba0.3Cu1O4,9.7
2829,Au0.07Zr0.93,2.52
2830,Pd0.51Sb0.49,1.67
2831,Cu1Ir1.4Pt0.6Se4,1.64
2832,Y5Os4Ge10,8.946666667
2833,Be22Mo0.4Re0.6,8.6
2834,Ir0.99Nb0.01,0.102
2835,Pb1Mo6S6Se2,5.4
2836,Sn0.97As0.025Te0.975,0.0138
2837,Eu1Nd2S5,3.0
2838,Th0.9La0.2Ru2,5.87
2839,Sr1Ga1.1Si0.9,5.04
2840,Ag0.05Rh0.04Ti0.91,1.95
2841,Nb3Rh0.7Au0.3,4.6
2842,Co0.03Zr0.97,2.61
2843,As2Mo1,0.205
2844,Dy1Rh2.8Ir1.2B4,2.82
2845,Bi3La4,0.155
2846,Nb0.957Ta0.043,8.55
2847,Cu0.786Sb0.214,0.047
2848,Cu1Y1,0.235
2849,Ca2Pt3Si5,1.3
2850,Zr1Ru1P0.9B0.1,8.1
2851,La1Fe1As0.1P0.9O1,5.96
2852,Ir0.925Nb0.075,0.172
2853,Co0.032Mo99.968,0.31
2854,Pb2Rh1,2.66
2855,Nb0.4V0.6,4.11
2856,Au0.33La0.67,3.2
2857,Ir0.965Nb0.035,0.138
2858,Ir0.973W0.027,0.125
2859,Au1V3,2.2192
2860,Mo3Sb4,2.1
2861,Tl0.61V6S8,3.5
2862,Au0.2La0.8,3.97
2863,Zr0.95V0.05B2,8.2
2864,Ba0.9K0.1Bi0.3Pb0.7O3,9.3
2865,Zn1Mo6S8,2.8
2866,Ir0.265O0.035Ti0.65,2.3
2867,Ir0.37V0.67,1.71
2868,Nb3Rh0.9Os0.1,2.3
2869,Zr1Ru0.9Rh0.1P1,2.9
2870,Mo6Se6.5Te1.5,6.23
2871,Th3Ni5C5,5.0
2872,Au0.22Nb0.78,7.6
2873,Fe1Se0.574Te0.246,10.01
2874,Na0.1Ta1S2,4.4
2875,Rh1Ta1,2.0
2876,Pd1Te1.04,2.28
2877,Ag1Sn1Se2,4.655
2878,Th0.8Y0.2,1.64
2879,Rh37Zr63,2.86
2880,Zr2Co0.75Ni0.25,4.91
2881,Er0.6Y0.4Pd2Sn1,2.59
2882,Lu5Rh4Si10,3.72
2883,La1.575Nd0.3Sr0.125Cu1O4,9.0
2884,Nb3.2Al0.24Ge0.4,10.2
2885,Nb2Pd1S3.5Se1.5,1.87
2886,Sr1Ga0.8Si1.2,4.24
2887,Ce1Ni0.86Bi2,4.1
2888,Ag0.7Mo3Se4,5.96
2889,Mo0.33Rh0.67,0.1
2890,Ga3Nb5,1.35
2891,Hg2Mg1,4.0
2892,Ta1S1.8Se0.2,2.75
2893,Zr0.3Hf0.7V2,9.96
2894,Co4.95Ga25V70.05,7.56
2895,Ba0.87Nd0.13Fe2As2,4.76
2896,Hf1,0.064
2897,Pd0.3Zr0.7,2.53
2898,U0.95Pt0.05,0.69
2899,Rh1V3,0.19
2900,La1.85Sr0.15Cu0.9725Zn0.0275O4,1.2
2901,Ir0.4Re0.1Rh0.5,0.08
2902,C0.7Nb0.3,6.0
2903,Ir0.4Os0.3Rh0.3,0.37
2904,Pr2Pt3Ge5,7.8
2905,Zn0.025In2O3,2.68
2906,Ba0.75Na0.25Ti2Sb2O1,5.015
2907,Bi2Sr2Cu1O6.36,8.0
2908,Sr1Fe1.78Ni0.22As2,2.305
2909,Ag1Bi2,3.0
2910,Th1Ir2Ge2,1.51
2911,P1,6.728571429
2912,Nb1Se2,6.814619048
2913,Ce0.95Nd0.05Co1In5,1.95
2914,Nd1Fe0.95Rh0.05As1O1,7.1
2915,Co1Sc0.125Zr1.875,2.89
2916,Nb3Rh0.95Co0.05,1.96
2917,La0.92Nd0.08Pt1Si1,2.04
2918,Bi2Rb1,4.25
2919,Nb0.5Re0.5,2.9
2920,Cu0.044Ti1Se2,1.5
2921,Sn0.672Ge0.168In0.16Te1,1.93
2922,Fe0.08Nb0.05Ti0.87,4.7
2923,Y1.968Lu0.032Fe3Si5,2.9
2924,La0.8Ti0.2Bi1S2O1,2.35
2925,Au25Sb75,6.7
2926,Pr0.8Sr0.2Fe0.7Co0.3As1O1,4.48
2927,Y2I1.3Br0.7C2,10.5
2928,H0.12Ta0.88,2.81
2929,Ga9Rh2,1.925
2930,Nd1Pt2.1B2.4C1.2,2.91
2931,Y2Fe1C4,3.6
2932,Bi0.86Tl0.14,6.5
2933,Bi2.05Pb0.05Sr1.9Cu1OY,9.4
2934,Ce0.15Ru0.85,3.9
2935,Hg1Pb2.3,6.0
2936,Li2Pd3B1B1,8.19
2937,In3Te4,1.2
2938,La0.8Pr0.2Se1,0.03
2939,Nb25Ti50Zr25,7.2
2940,Hf0.8Zr0.2V2,9.73
2941,Sb0.28Tl0.72,5.2
2942,Fe0.05Ta1S2,3.0
2943,Pt1Th1,0.44
2944,Ni2P2Sr4Sc2O6,3.525
2945,Ir1V2,1.39
2946,La2.406Pr0.594Tl1,2.4
2947,Nb81Si19,4.35
2948,Al0.01Nb0.97O0.02,8.3
2949,Ce1Cu2Ge2,1.32
2950,Ir0.8Ru0.2,0.13
2951,Mo0.38Re0.62,5.7
2952,In0.2Pb0.8,6.95
2953,Pt0.52W0.48,1.35
2954,La1Fe4P12,3.075
2955,La1Ni1As1H0.17O0.83,3.68
2956,Bi3.85Co0.15S3O4,3.9625
2957,In0.08Sn0.92Te1.01,1.45
2958,Y0.5Th0.5Ni1C2,8.3
2959,Ag0.828Ga0.172,0.116
2960,Bi0.1Sn0.9,5.34
2961,Ba1Ag0.4Si1.6,2.79
2962,Pb0.996Tl0.004Te1,0.061
2963,Ti1,0.324
2964,Hf1V2H1.6,2.2
2965,Al3Th1,0.75
2966,La1Pd0.8Bi2,2.865
2967,Ce0.95Yb0.05Co1In5,1.945
2968,Ce1Rh0.35Co0.65In5,1.38
2969,Ge1.9La1,2.17
2970,Pb1Mo6S4Se5,3.64
2971,Nd1.85Ce0.15Cu0.994Co0.006O4,2.15
2972,Pd2.8S1,1.63
2973,Ba6Nb10O30,1.625
2974,Li0.15Sr2Cu1Br2O2,8.0
2975,Nd1F0.7Bi1S2O0.7,4.78
2976,H0.995Pd1,9.275
2977,B5Mo1.7Nb0.3,8.3
2978,In0.05Pb0.95,7.091
2979,Rh0.24Sc0.76,0.9
2980,Bi2F0.6S2O0.4,5.1
2981,Ba1Ti2As0.2Sb1.8O1,0.48
2982,Ir3Th7,1.52
2983,La0.9Nd0.1Pt1Si1,1.42
2984,Tc6Zr1,9.7
2985,Zr2Co0.95Ga0.05,5.79
2986,Pd2Sc1Pb1,2.4
2987,Ho0.85Dy0.15Ni2B2C1,7.895
2988,La98Lu0.934Tb1.066,1.608
2989,Ba0.5K0.5Fe1.9Mn0.1As2,9.53
2990,C1Hf0.3Mo0.7,5.5
2991,La98Lu1.15Tb0.85,2.582
2992,Pd0.15Ti0.85,4.32
2993,Nd2Cu1F0.1O4,6.0
2994,Er1Ni1.965Fe0.035B2C1,7.31
2995,Al20.3V20,1.49
2996,Pr0.925Gd0.925Ce0.15Cu1O4,9.5
2997,La2.91Pr0.09Tl1,7.55
2998,Al2N1Nb3,1.3
2999,K0.9Bi1.1O3,8.35
3000,Bi1Pb1Sb1,8.9
3001,Al0.08V0.92,2.36
3002,Ge2Lu1,2.6
3003,Ga1V4.5,9.15
3004,La3Co4Ge13,2.8
3005,Lu3Si5,7.0
3006,Pd0.95Rh0.05Te2,1.65
3007,La0.85Pr0.15Pb3,1.88
3008,Na0.28Co1H2.6O3.3,4.48
3009,Y1Ni1.4Cu0.6B2C1,10.45
3010,Ca1Al0.74Si1.26,2.46
3011,V50Ti49Mo1,6.9
3012,Bi0.6Sn0.4,7.0
3013,Al0.07Au0.92In0.01,0.0763
3014,Ru0.43V0.57,2.92
3015,La1Pb2.25Sn0.75,1.11
3016,C1Hf0.15Mo0.85,9.0
3017,La3Tl1,8.905
3018,Hf0.9Mo0.1,2.5
3019,Cu70Sn30,1.2
3020,La0.96Nd0.04Pt1Si1,3.04
3021,Er1Rh1.1Sn3.6,1.36
3022,Ba0.96K0.04Ti2Sb2O1,3.88
3023,V75Ge20Sn5,5.46
3024,La0.84Pr0.16,2.2
3025,Fe1Se0.89S0.11,10.7
3026,Er1Ni1.98Fe0.02B2C1,9.535
3027,Ca1Ni1B1N1,2.08
3028,Sr1Ta2S5,2.955
3029,Pr0.93Ce0.07Pt4Ge12,5.52
3030,Yb1Bi1S2F0.5O0.5,5.3
3031,La0.9Sm0.1Bi1S2F0.5O0.5,2.93
3032,Ce1Bi3.2Pb0.8Te6,2.9
3033,Ru0.55Rh0.45P1,3.6
3034,Ce0.86Tb0.14Ru2,4.51
3035,La0.55Lu0.45,2.2
3036,C1Nb1,10.025
3037,Li1.12Ti1.88O4,9.9
3038,Fe0.05Ni0.05Zr0.9,3.9
3039,Cu1.5Rh1.5S4,4.55
3040,Lu1Ni1B1C0.85,2.4
3041,Ir0.953W0.047,0.162
3042,Ce0.925La0.075Co1In5,1.31
3043,La1Fe1As0.75P0.25O1,10.3
3044,Ga1V3H0.37,8.1
3045,Os0.07Zr0.93,5.66
3046,Be3Ga1,6.7
3047,Er1Ni2B2C1,9.465833333
3048,Mo0.82Re0.18,8.5
3049,Re24Ti6,6.6
3050,Mn0.3Fe0.7Se0.85,9.7
3051,As3Sn4,1.195
3052,Ta0.1Zr0.9,3.76
3053,Mo0.2Nb0.8,4.4
3054,Rb1Hg1C4,0.99
3055,La1Te1,1.48
3056,Au1Sn1,1.25
3057,Ir0.88Pt0.12Te2,1.92
3058,Bi0.019In0.981,3.86
3059,Au0.332Te0.668,1.89
3060,Ba1Al1Ge1,6.3
3061,Au0.92Ga0.08,0.168
3062,Ru0.46V0.54,5.16
3063,Ce0.875La0.125Co1In5,0.86
3064,Pb1Se1Eu1S1,2.48
3065,Nb60Mo20Si20,5.0
3066,Sr1Fe1.85Ni0.15As2,8.93
3067,Nb0.93Tc0.07,7.0
3068,Nb0.8Ga0.15Cr0.05,9.7
3069,Nb2Pd1S4Se1,2.76
3070,Nd1Rh6B6,5.4
3071,Pt0.06Ru0.94,0.29
3072,Ce1Fe0.85Co0.15As1F0.1O0.9,4.0
3073,Mg1C1Ni2.98Fe0.02,5.46
3074,Fe0.99Cu0.01Se0.88,5.64
3075,Ge3Nb5,0.303333333
3076,La1Fe1As0.6P0.4O1,4.3825
3077,Fe1Te0.95Se0.05,6.7
3078,Au2Pb1,2.6575
3079,Er1Rh1.6Ir2.4B4,2.11
3080,Lu1Ru1B2,10.054
3081,C0.984Nb1,9.8
3082,Fe0.15Ni0.85Zr2,2.31
3083,Ca1Si3,4.25
3084,Sn1,3.740729412
3085,Th0.9985U0.15,0.495
3086,Mo0.2Nb0.2Re0.6,7.6
3087,Cu0.9Co1.9S4,1.6
3088,Th1,1.161428571
3089,Be2Nb1.5Ta1.5,1.7
3090,P0.95Zr1,4.6
3091,Ir1Te3,1.18
3092,Mo0.0708Ti0.9292,2.8
3093,Nb2.49V0.51Au1,4.6
3094,Ce1Fe0.96Co0.04As1H1,2.0
3095,Ce1Cu2Si1.9Ge0.1,0.2
3096,Tm1Ir4B4,1.675
3097,Er0.01La0.99,5.305
3098,Al0.01V0.99,4.49
3099,Co28U72,0.6
3100,Ni16Zr84,3.06
3101,U0.9815Th0.0185Be13,0.519
3102,Cu1Rh2Se4,3.4625
3103,Hf1Ti1C1,1.38
3104,Hf0.8Mo0.2,2.89
3105,Cu2.6Mo6S8,9.25
3106,Nb0.16Ta0.84,4.67
3107,Sn0.776Pb0.194In0.03Te1,2.25
3108,Er1Ni1.9625Co0.075B2C1,5.1
3109,Ce0.9Pr0.1Ru2,6.55
3110,Rh0.88Ru0.12Se2,2.28
3111,Au0.35Te0.65,1.58
3112,Ba1Pb0.45Hg0.3Bi0.25O3,4.42
3113,Be0.95Os0.05,0.57
3114,Ga2Mo1,9.5
3115,Lu1Os1B2,2.66
3116,Bi1.95Sr1.65La0.4Cu1O6.414,10.4
3117,Cr0.5Ru0.5,1.3
3118,La2Ni1Ge3,0.394
3119,V50Ti40Ta10,4.6
3120,Fe0.98Se0.25Te0.75,6.5
3121,Ti52Nb30Si18,4.7
3122,N0.906Zr1,1.5
3123,Rh0.7Ru0.3Se2,0.62
3124,Ga0.58Sb0.42,1.17
3125,Sn0.3361Pb0.5039In0.16Te1,2.49
3126,La1Pb3,4.086666667
3127,La1.875Ba0.1Sr0.025Cu1O4,6.0
3128,Sr0.55La0.45Bi1S2F1,3.1
3129,Nb0.97Cr0.03N1,1.2
3130,Ni0.05Rh0.04Ti0.91,3.5
3131,Ce1Fe0.85Co0.15As1O1,5.0
3132,Er0.7Tb0.3Ni2B2C1,2.0
3133,Ho0.6Lu0.4Ni2B2C1,9.82
3134,Ir0.37Nb0.63,2.316666667
3135,Mo5.25Nb0.75Se8,6.2
3136,N0.7V1,2.03
3137,Sr1.7Ca0.3V1Fe1As1O3,0.8
3138,Ho0.97La0.03Ni2B2C1,7.44
3139,Fe0.6Ni0.4Zr2,0.2
3140,Pb2Pd1,2.98
3141,Ta1Se0.7Te1.3,0.27
3142,Pd0.5Bi2Te3,5.5
3143,Nb2Se2,6.9
3144,Cu40Zr60,1.173333333
3145,Sr0.2Mo1Se2,5.0
3146,Sr0.15Eu0.85Fe1.76Co0.24As2,2.0
3147,Nd1Bi0.97Pb0.03S2F0.3O0.7,5.37
3148,Pd0.5Au0.5Pb2,3.02
3149,Nb25Ti20Zr55,7.5
3150,D0.11Nb1D0.13Nb1,9.12
3151,C1Hf0.6Nb0.4,4.5
3152,Nd1Bi1S2F0.7O0.3,4.5
3153,Sr1Pd1.96Pt0.04Ge2,3.16
3154,Al0.02Au0.92In0.06,0.034
3155,Nb0.999Y0.001,9.27
3156,Mo0.95Hf0.05C0.7,10.9
3157,Mo4Re2Te8,3.5
3158,Rb0.1Li0.02W1O2.88F0.12,3.4
3159,Th1Ru2Si2,1.1
3160,Th0.75Y0.25,1.63
3161,Gd0.06In1La2.94,4.1
3162,B5Nb1.8Th0.2,7.0
3163,Mo6Se7.5Cl0.5,6.33
3164,Cu2Sb1,0.085
3165,Cu20Sn80,5.71
3166,Ti0.595V0.255Al0.15,2.36
3167,Tl1V6S8,4.1
3168,Cu0.95Se2Zn0.05,2.45
3169,La1Pt4Ge14,5.4
3170,Y0.5Pr0.5Ba2Cu3O6.965,10.0
3171,O0.03V0.97,2.4
3172,Ir0.1Rh0.1Os0.8,0.14
3173,Na0.31Co1D2.5O3.25,4.5
3174,Pb0.3Yb0.7Mo6Se8,7.1
3175,Bi2Sr2Cu1O6.18,3.0
3176,In1La3,9.61
3177,Er1Pd2Sn1,1.17
3178,La3Ru2Sn13,1.58
3179,Li2Pd3B0.9Al0.1,7.49
3180,Li1.2Rh1B1.5,2.5
3181,Zr1Ru1Si1,9.733333333
3182,Y0.8La0.2B6,5.8
3183,Nb0.75Si0.25,9.0
3184,Bi1.5La4Pb1.5,2.4
3185,Be0.96Re0.04,9.5
3186,Sr3Rh4Sn13,4.216666667
3187,Nd1.48Tb0.38Ce0.15Cu1O4,8.0
3188,Ta1S1.6Se0.4,3.97
3189,Zr1Ru1P1,8.496153846
3190,Pt3Th7,0.49
3191,Ti2In1N1,7.3
3192,La3Co3.5Ru0.5Sn13,2.41
3193,Re0.71V0.29,8.4
3194,Ge0.92Ga0.08,0.45
3195,Si0.132Zr0.868,3.21
3196,Ti54Nb30Si16,4.8
3197,Pb1Tl0.04,7.06
3198,S0.8Se1.2Ta1,3.9
3199,Cr0.0265V0.9735,3.89
3200,Mo13Zr87,4.91
3201,Ge0.29Nb0.71,6.0
3202,Hg0.048In0.952,3.427
3203,La1Nd0.85Ce0.15Cu1O4,8.8
3204,Nb80Ga17Mn3,7.1
3205,Pd50.9745Mn0.0255Sb49,1.46
3206,Os0.5V0.5,5.15
3207,Ba1Cu0.6Si1.4,1.74
3208,Rb0.18W1O3,4.24
3209,Be2Ga1,6.3
3210,Sn0.975Te1,0.165
3211,Y0.65Pr0.35Ba2Cu3O6.75,6.3
3212,Ir5Th1,3.93
3213,Pt0.22V0.78,1.76
3214,Ca0.8Pr0.2Fe1As2,10.0
3215,Te3Zr1,2.308333333
3216,Y0.65Tb0.35Ni2B2C1,4.6
3217,Tc0.9W0.1,10.4
3218,Nb1Pt1Si1,1.24
3219,Li0.46Cs1Ca2Nb3O10,5.3
3220,Pt0.33W0.67,3.02
3221,Co21Zr79,3.78
3222,Pd0.05Rh0.04Ti0.91,3.7
3223,D0.952Pd1,7.536
3224,Zr1V1.7Fe0.3,4.49
3225,Zr46.75Ti8.25Cu7.5Ni10Be27.5,2.8
3226,Ce1Ru2,5.998272727
3227,Ba8Si39Al7,4.0
3228,La0.6Th0.4Bi1S2O1,2.12
3229,V75Ge12.5Sb12.49,4.71
3230,Pt0.05Rh0.04Ti0.91,4.3
3231,Zr2Co0.15Ni0.85,1.4
3232,Au5Sn1,0.9
3233,Ba0.1K0.9Fe2As2,6.93
3234,Sb0.01V0.99,3.76
3235,Ga1Sb1,4.78
3236,Sr1Ga0.9Si1.1,4.73
3237,Al0.04Nb0.895O0.06,7.1
3238,Bi1Sr1Cu1OY,6.16
3239,Cd0.06Cu0.94Se2,1.3
3240,Ba0.779Na0.221Fe2As2,8.0
3241,Cr0.0132V0.9868,4.57
3242,Ta0.745Zr0.255,7.1
3243,Al2Th3,2.6
3244,Os0.3Re0.7,1.54
3245,Sr1Ti0.97Zr0.03O3,0.3
3246,Mo6.35Pb0.7S8Sn0.36,10.0
3247,Fe0.008La0.992,4.85
3248,Th1.6Lu0.4C3,10.9
3249,Nb0.26Re0.74,7.2
3250,As1Rh1.4,0.03
3251,Bi0.23Pb0.77,7.8
3252,W0.014Zr0.986,3.64
3253,Nb1,8.9976875
3254,Y4Ru6Sn19,1.3
3255,Ce1Rh0.23Co0.77In5,1.38
3256,K1Bi1O3,9.6
3257,Re0.15Ta0.85,0.75
3258,Sr1Fe1.9Ni0.1As2,5.5
3259,Nb3S4,3.81
3260,Pd3Te1,0.76
3261,Ba8Si37Ge9,5.0
3262,La0.46Ce0.54Ru2,0.668
3263,Pr0.9Ce0.1Pt4Ge12,4.11
3264,Cr0.57Mo0.43,0.03
3265,Mo0.8Zr0.2C1,10.9
3266,La2.9952Gd0.0048In1,8.5
3267,Ti0.516V0.484,7.2
3268,Lu0.3Dy0.7Ni2B2C1,2.0
3269,Nb46Zr36.1Ta17.9,10.3
3270,Mo0.8736Zr0.0364B2,7.92
3271,Nb0.925Ru0.075,4.2
3272,Lu1Pd4B1C0.2,10.0
3273,Ag0.035Cd0.01Sn0.955,3.65
3274,La1Bi1Pt1,0.9
3275,Hf0.61Ta0.39,5.71
3276,Nb3Si0.6Sn0.4,6.5
3277,Ru27Zr73,3.11
3278,Nd1Pt1.5Au0.6B2C1,1.6
3279,Ir0.0875Rh0.0875Os0.825,0.095
3280,Co20Th80,3.8
3281,Bi2Sr2Cu1O6,7.38
3282,Nd1.85Ce0.15Cu0.993Ni0.007O4,6.366666667
3283,Bi0.02In0.98,3.845
3284,V2.58Zr0.42Si1,8.8
3285,Mo0.4Rh0.6,0.91
3286,V2Hf0.9Y0.1,9.19
3287,Ir0.29Mo0.41Nb0.3,8.7
3288,Y1Ba2Cu2.9Zn0.1O6.88,4.3
3289,Lu1Ni1.83Co0.34B2C1,3.8
3290,K1Fe2As2,2.9965
3291,Fe1Se0.99,6.99
3292,Rh0.02U0.98,0.97
3293,Mo1Os2,5.2
3294,Mo3S1Se3,3.4
3295,U1Pd1.98Al3,1.2
3296,Ti0.775V0.225,4.7
3297,Ir0.85V0.15,0.26
3298,C60Tb2.75,5.4
3299,Li2B1Pd2.7Pt0.3,6.59
3300,Lu1Pt1Bi1,1.0
3301,Th1Ir1.4Os0.6,4.41
3302,Mg1C0.771B0.154Ni3,6.44
3303,Na0.75Co0.9995Ga0.0005H2.6O3.3,4.38
3304,Nb0.18U0.82,2.011
3305,Ca1Pt1Si3,2.3
3306,In0.95Te1,2.7
3307,Cr0.7Rh0.3,1.1
3308,Ba1Ti2Sb1.4Bi0.6O1,2.59
3309,Pd2.8Se1,2.3
3310,K1.1Bi1O3,8.8
3311,Th1Ir1.8Ru0.2,4.86
3312,Mg1C1Ni2.9Fe0.1,8.58
3313,Ba0.82K0.18Fe2As2,10.5
3314,Ca1Al0.2Ga0.8Si1,3.24
3315,La1Tl0.24Pb2.76,4.46
3316,Sc0.4V0.6,6.94
3317,Ce1Ni2Ge2,0.216666667
3318,Ag1B2,6.7
3319,P1W3,2.76
3320,Li2Pd0.3Pt2.7B1,3.37
3321,Nb3Rh0.7Os0.3,0.85
3322,Ca10Pt3.28Fe9.72As18,6.0
3323,Bi1Pt1Se1,1.45
3324,Nb1.2Mo1.8Al1,4.2
3325,Ag0.94Tl0.06,2.32
3326,Y0.5La0.5Rh3B2,1.88
3327,Sr1Pt2As2,5.083333333
3328,Au0.5Rh0.4Ti0.91,3.0
3329,Al0.95Li0.05,1.13
3330,Pb0.89Tl0.11,6.88
3331,Cu6Th1,0.2
3332,Mo0.05Nb0.95,7.815
3333,Nb0.19Ti0.74Zr0.07,9.1
3334,Pd1.1Te1,4.07
3335,Ni30Zr70,2.58
3336,C6Yb1,6.496666667
3337,Fe1Se0.88,8.843333333
3338,Rh2Y3,1.48
3339,La1Si10,6.7
3340,Y2Br0.5Cl1.5C2,3.25
3341,Nb0.95W0.05,7.25
